articleID,domain,date,category,source,relation,F-type,label
6076,bd-pratidin.com,2018-09-22 09:29:03,International,বিশ্ব স্বাস্থ্য সংস্থার পরিসংখ্যান,Related,,1.0
6078,mzamin.com,2018-09-25 10:40:02,Miscellaneous,মীরসরাই ফায়ার স্টেশনের ইনচার্জ ও হাইওয়ে পুলিশের ইনচার্জ এসআই,Related,,1.0
6079,jagonews24.com,2018-09-20 11:48:43,Sports,reporter,Related,,1.0
6081,prothomalo.com,2018-09-20 18:25:46,Sports,reporter,Related,,1.0
6082,dailynayadiganta.com,2018-09-19 21:26:31,National,reporter,Related,,1.0
6083,prothomalo.com,2018-09-20 00:25:37,Sports,Journalist,Related,,1.0
6085,independent24.com,2018-09-25 10:50:00,National,রয়টার্স,Related,,1.0
6086,dailynayadiganta.com,2018-09-19 23:50:20,National,ব্রাহ্মণপাড়া থানার ওসি,Related,,1.0
6087,bd-pratidin.com,2018-09-21 15:30:18,Sports,reporter,Related,,1.0
6088,banglanews24.com,2018-09-20 12:46:32,Sports,বাংলাদেশ ফুটবল ফেডারেশনের নির্বাহী সদস্য নীলফামারী জেলা ক্রীড়া সংস্থার সাধারণ সম্পাদক,Related,,1.0
6089,kalerkantho.com,2018-09-20 09:25:56,National,জনপ্রশাসন মন্ত্রণালয়,Related,,1.0
6090,bd24live.com,2018-09-19 18:27:55,National,Reporter,Related,,1.0
6091,kalerkantho.com,2018-09-20 11:14:01,International,চ্যানেল এশিয়া নেটওয়ার্ক,Related,,1.0
6092,kalerkantho.com,2018-09-19 23:50:01,National,পুলিশের উপ-কমিশনার (বন্দর) মোহাম্মদ শহীদুল্লাহ,Related,,1.0
6093,dailynayadiganta.com,2018-09-20 17:51:34,National,reporter,Related,,1.0
6094,dailyjanakantha.com,2018-09-19 19:36:58,National,reporter,Related,,1.0
6095,prothomalo.com,2018-09-20 20:50:05,International,নাইজেরিয়ার কৃষি ও পল্লি উন্নয়ন প্রতিমন্ত্রী সিনেটর,Related,,1.0
6096,independent24.com,2018-09-24 17:00:32,National,তাইওয়ানের আবহাওয়া অধিদপ্তর,Related,,1.0
6097,jagonews24.com,2018-09-19 11:41:00,Crime,সুপ্রিম কোর্টের হাইকোর্ট বিভাগের বিচারপতি,Related,,1.0
6098,kalerkantho.com,2018-09-19 22:38:14,International,নিয়াজুরি ইউনিয়ন পরিষদের প্যানেল চেয়ারম্যান মো. আইয়ুব খান,Related,,1.0
6099,prothomalo.com,2018-09-19 22:02:15,National,ইসলামিক ফাউন্ডেশনের মহাপরিচালক সামীম মোহাম্মদ আফজাল,Related,,1.0
6100,samakal.com,2018-09-23 17:25:15,Entertainment,জি-নিউজ,Related,,1.0
6101,mzamin.com,2018-09-22 22:08:07,Miscellaneous,সুজানগর থানার ওসি,Related,,1.0
6103,mzamin.com,2018-09-25 21:17:01,National,journalist,Related,,1.0
6104,banglanews24.com,2018-09-20 01:16:08,National,জেলা পুলিশ সুপার,Related,,1.0
6105,bangla.thereport24.com,2018-09-23 00:30:06,Education,"ত্রিপুরা স্টুডেন্টস ফোরামের সাহিত্য ও প্রকাশনা বিষয়ক সম্পাদক,আদিবাসী পরিষদের কেন্দ্রীয় সহ-সভাপতি,বাংলাদেশ ছাত্র ফেডারেশনের সভাপতি",Related,,1.0
6106,bd-pratidin.com,2018-09-21 14:17:43,Sports,reporter,Related,,1.0
6111,bangla.bdnews24.com,2018-09-19 20:13:42,National,Reporter,Related,,1.0
6113,banglanews24.com,2018-09-20 10:20:43,National,প্রধানমন্ত্রী শেখ হাসিনা,Related,,1.0
6116,mzamin.com,2018-09-23 23:21:07,Miscellaneous,জাতীয় পার্টির চেয়ারম্যান,Related,,1.0
6118,independent24.com,2018-09-24 07:48:36,National,reporter,Related,,1.0
6120,banglanews24.com,2018-09-19 19:57:07,International,Not Found,Related,,1.0
6121,independent24.com,2018-09-24 07:48:28,National,reporter,Related,,1.0
6122,kalerkantho.com,2018-09-20 21:26:28,Entertainment,অভিনেত্রী সারাহ বেগম কবরী,Related,,1.0
6125,channelionline.com,2018-09-20 12:03:52,National,ভিডিও,Related,,1.0
6126,dailynayadiganta.com,2018-09-19 21:26:42,Politics,বিএনপির মহাসচিব,Related,,1.0
6127,dailyjanakantha.com,2018-09-20 20:49:01,National,reporter,Related,,1.0
6128,ittefaq.com.bd,2018-09-19 21:03:12,National,কুষ্টিয়ার সিনিয়র জুডিশিয়াল আদালতের বিচারক,Related,,1.0
6129,prothomalo.com,2018-09-21 11:49:39,Entertainment,সোশ্যাল মিডিয়া,Related,,1.0
6130,dailynayadiganta.com,2018-09-19 23:50:15,National,সংসদ,Related,,1.0
6131,bangla.thereport24.com,2018-09-19 20:17:36,International,সিএনএন,Related,,1.0
6132,jagonews24.com,2018-09-19 11:31:00,Sports,reporter,Related,,1.0
6133,bangla.bdnews24.com,2018-09-21 05:13:28,Sports,Reporter,Related,,1.0
6134,bd-pratidin.com,2018-09-19 20:18:28,National,Reporter,Related,,1.0
6135,bd24live.com,2018-09-20 14:16:15,National,ঢাকা বিশ্ব‌বিদ্যাল‌য়ের সা‌বেক উপাচার্য,Related,,1.0
6137,bd-pratidin.com,2018-09-22 18:30:45,National,ঢাকা দক্ষিণ সিটি করপোরেশন (ডিএসসিসি) মেয়র,Related,,1.0
6138,independent24.com,2018-09-25 06:37:15,National,জনসংযোগ বিভাগ,Related,,1.0
6140,dailynayadiganta.com,2018-09-20 17:51:32,National,রাণীনগর থানাপুলিশ ও জেলা গোয়েন্দা পুলিশ,Related,,1.0
6141,dailynayadiganta.com,2018-09-20 13:02:38,National,reporter,Related,,1.0
6142,independent24.com,2018-09-20 18:37:43,International,Not Found,Related,,1.0
6143,jagonews24.com,2018-09-18 11:58:00,Entertainment,ঐন্দ্রিলা,Related,,1.0
6144,jagonews24.com,2018-09-19 13:24:00,International,reporter,Related,,1.0
6145,independent24.com,2018-09-20 15:41:31,Sports,reporter,Related,,1.0
6146,bangla.bdnews24.com,2018-09-19 22:01:15,Lifestyle,হিউম্যান রিপোডাকশন জার্নালে,Related,,1.0
6147,banglanews24.com,2018-09-20 06:39:45,National,নীলফামারী সদর উপজেলা প্রকৌশলী,Related,,1.0
6148,dailynayadiganta.com,2018-09-20 12:26:36,International,Not Found,Related,,1.0
6149,channelionline.com,2018-09-20 19:13:17,Entertainment,"সামাজিক যোগাযোগ মাধ্যম, ইনস্টাগ্রাম",Related,,1.0
6151,dailynayadiganta.com,2018-09-20 17:14:58,National,পলাশ থানার ওসি,Related,,1.0
6152,mzamin.com,2018-09-22 20:18:28,Miscellaneous,মহানগর গোয়েন্দা পুলিশের অতিরিক্ত উপ-কমিশনার মো. কামরুজ্জামান,Related,,1.0
6153,bd24live.com,2018-09-20 00:28:19,National,Reporter,Related,,1.0
6155,dailynayadiganta.com,2018-09-19 19:02:47,National,reporter,Related,,1.0
6156,mzamin.com,2018-09-20 01:39:38,National,journalist,Related,,1.0
6157,mzamin.com,2018-09-19 22:05:47,Miscellaneous,Journalist,Related,,1.0
6158,mzamin.com,2018-09-22 01:03:16,Miscellaneous,নাগরিক ঐক্যের আহ্বায়ক ও ডাকসুর সাবেক ভিপি মাহমুদুর রহমান মান্না,Related,,1.0
6159,independent24.com,2018-09-22 11:27:06,Entertainment,reporter,Related,,1.0
6160,channelionline.com,2018-09-19 18:15:40,International,বিবিসি,Related,,1.0
6161,independent24.com,2018-09-21 16:14:01,National,পুলিশ,Related,,1.0
6162,banglatribune.com,2018-09-19 19:54:54,National,জাতীয় সংসদ,Related,,1.0
6163,dailynayadiganta.com,2018-09-20 01:02:23,Miscellaneous,reporter,Related,,1.0
6164,banglatribune.com,2018-09-19 22:54:40,Sports,Reporter,Related,,1.0
6168,jagonews24.com,2018-09-19 12:58:00,Editorial,তথ্য প্রতিমন্ত্রী,Related,,1.0
6170,independent24.com,2018-09-21 10:50:05,National,পররাষ্ট্র সচিব,Related,,1.0
6171,bangla.bdnews24.com,2018-09-19 17:50:45,Finance,"মহিউদ্দীন আহমেদ, বাসদ নেতা রাজেকুজ্জামান রতন,সাবেক সংসদ সদস্য অধ্যাপক হুমায়ূন করিব হিরু",Related,,1.0
6173,bd24live.com,2018-09-20 15:28:59,National,আরএসএস পরিচালিত ফার্মেসি সংস্থা,Related,,1.0
6174,bd-pratidin.com,2018-09-20 23:53:40,National,Reporter,Related,,1.0
6175,dailynayadiganta.com,2018-09-20 13:02:37,International,Not Found,Related,,1.0
6176,ittefaq.com.bd,2018-09-19 19:15:12,National,গাইবান্ধা জেলা ডিবি পুলিশের ওসি,Related,,1.0
6177,independent24.com,2018-09-20 12:39:47,Sports,reporter,Related,,1.0
6178,mzamin.com,2018-09-24 10:40:52,International,"অনলাইন মিয়ানমার টাইমস, পররাষ্ট্র মন্ত্রণালয়",Related,,1.0
6179,banglanews24.com,2018-09-20 03:40:58,National,Reporter,Related,,1.0
6180,dailyjanakantha.com,2018-09-19 19:37:06,National,reporter,Related,,1.0
6181,channelionline.com,2018-09-21 18:00:48,Sports,reporter,Related,,1.0
6182,independent24.com,2018-09-20 15:02:37,National,বাঘাইছড়ি  পৌর মেয়র,Related,,1.0
6183,dailynayadiganta.com,2018-09-20 14:50:26,Miscellaneous,বিএফইউজ,Related,,1.0
6184,banglanews24.com,2018-09-20 01:51:51,National,প্রধানমন্ত্রী,Related,,1.0
6185,prothomalo.com,2018-09-21 15:25:48,Sports,"ইএসপিএন ক্রিকইনফো, reporter",Related,,1.0
6187,dailynayadiganta.com,2018-09-20 11:14:40,Sports,বিবিসি,Related,,1.0
6188,mzamin.com,2018-09-24 04:39:24,National,স্বাস্থ্য অধিদপ্তরের ২০১৭ সালের হেলথ বুলেটিন,Related,,1.0
6189,bd-pratidin.com,2018-09-22 13:06:31,International,রয়টার্স,Related,,1.0
6190,banglatribune.com,2018-09-19 20:31:04,National,সদর থানার ওসি,Related,,1.0
6191,dailyjanakantha.com,2018-09-20 16:01:18,Entertainment,আনন্দবাজার,Related,,1.0
6192,channelionline.com,2018-09-20 12:03:52,International,Not Found,Related,,1.0
6194,banglatribune.com,2018-09-19 20:31:06,Miscellaneous,মহিলা ও শিশু বিষয়ক প্রতিমন্ত্রী,Related,,1.0
6195,dailyjanakantha.com,2018-09-21 13:01:22,National,reporter,Related,,1.0
6196,bd-pratidin.com,2018-09-21 20:54:10,National,বিএনপির মহাসচিব,Related,,1.0
6198,ittefaq.com.bd,2018-09-19 20:27:26,International,তুরস্কে নিযুক্ত বাংলাদেশের রাষ্ট্রদূত,Related,,1.0
6200,kalerkantho.com,2018-09-19 17:51:20,Sports,Journalist,Related,,1.0
6201,dhakatimes24.com,2018-09-19 23:24:16,National,গাজীপুর মেয়র,Related,,1.0
6202,banglatribune.com,2018-09-20 00:05:04,National,গৃহায়ন ও গণপূর্তমন্ত্রী,Related,,1.0
6203,independent24.com,2018-09-22 08:24:54,National,আইনমন্ত্রী,Related,,1.0
6204,jagonews24.com,2018-09-20 12:24:31,Miscellaneous,বাংলাদেশ ব্যাংকে,Related,,1.0
6205,dhakatimes24.com,2018-09-20 07:45:58,Miscellaneous,ফেসবুক,Related,,1.0
6207,bangla.thereport24.com,2018-09-23 14:56:00,Politics,জাতীয় পার্টির চেয়ারম্যান,Related,,1.0
6208,independent24.com,2018-09-20 22:15:58,International,Not Found,Related,,1.0
6209,dhakatimes24.com,2018-09-20 10:12:05,Sports,পাকিস্তান দলের অধিনায়ক,Related,,1.0
6210,dhakatimes24.com,2018-09-20 07:46:12,National,প্রধানমন্ত্রী,Related,,1.0
6211,kalerkantho.com,2018-09-20 18:26:08,International,reporter,Related,,1.0
6212,banglanews24.com,2018-09-19 23:30:12,National,Reporter,Related,,1.0
6213,independent24.com,2018-09-21 11:27:04,Sports,reporter,Related,,1.0
6215,ittefaq.com.bd,2018-09-19 21:39:36,National,তদন্তকারী কর্মকর্তা (ওসি,Related,,1.0
6216,rtnn.net,2018-09-21 23:23:39,International,আল-জাজিরা,Related,,1.0
6217,dailyjanakantha.com,2018-09-20 12:25:22,International,Not Found,Related,,1.0
6218,mzamin.com,2018-09-20 13:04:17,Miscellaneous,journalist,Related,,1.0
6221,prothomalo.com,2018-09-20 18:25:39,National,প্রধানমন্ত্রী,Related,,1.0
6222,bd-pratidin.com,2018-09-21 14:53:45,National,চট্টগ্রাম মহানগর গোয়েন্দা পুলিশের অতিরিক্ত উপ-কমিশনার (উত্তর,Related,,1.0
6227,bd24live.com,2018-09-19 22:05:28,National,Reporter,Related,,1.0
6228,jagonews24.com,2018-09-19 14:51:00,National,নাঙ্গলকোট থানা পুলিশের ওসি,Related,,1.0
6229,jagonews24.com,2018-09-19 13:53:00,National,জননিরাপত্তা বিঘ্নকারী অপরাধ দমন ট্রাইব্যুনাল,Related,,1.0
6230,samakal.com,2018-09-23 15:03:40,Lifestyle,"কনসালট্যান্ট শিশু বিভাগ, ঢাকা মেডিকেল কলেজ ও হাসপাতাল",Related,,1.0
6231,jagonews24.com,2018-09-19 21:24:20,Politics,জাতীয় জোট বিএনএ’র চেয়ারম্যান,Related,,1.0
6234,prothomalo.com,2018-09-20 21:26:04,National,তথ্যমন্ত্রী,Related,,1.0
6235,ittefaq.com.bd,2018-09-20 03:37:45,National,প্রধানমন্ত্রী কার্যালয়ের জারি করা বিদেশ ভ্রমণ সংক্রান্ত পরিপত্র,Related,,1.0
6236,dailyjanakantha.com,2018-09-20 11:49:10,International,Not Found,Related,,1.0
6237,prothomalo.com,2018-09-20 20:49:56,National,চকবাজার থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি),Related,,1.0
6238,kalerkantho.com,2018-09-19 17:51:28,National,শিক্ষামন্ত্রী নুরুল ইসলাম নাহিদ,Related,,1.0
6239,dailynayadiganta.com,2018-09-20 12:26:37,Miscellaneous,টাইমস অব ইসরাইল,Related,,1.0
6244,independent24.com,2018-09-24 18:08:21,National,reporter,Related,,1.0
6246,independent24.com,2018-09-22 18:40:37,International,Not Found,Related,,1.0
6247,mzamin.com,2018-09-23 21:29:30,National,চান্দগাঁও থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি),Related,,1.0
6248,dailyjanakantha.com,2018-09-21 13:01:21,National,বিএনপির মহাসচিব,Related,,1.0
6249,samakal.com,2018-09-21 19:49:48,National,আশুলিয়া থানার ওসি,Related,,1.0
6250,ittefaq.com.bd,2018-09-19 23:27:06,National,reporter,Related,,1.0
6251,banglanews24.com,2018-09-19 21:06:20,Education,শিক্ষামন্ত্রী,Related,,1.0
6252,independent24.com,2018-09-24 18:08:21,International,reporter,Related,,1.0
6253,channelionline.com,2018-09-20 15:02:09,Education,শিক্ষা মন্ত্রণালয়,Related,,1.0
6254,mzamin.com,2018-09-20 23:52:09,Entertainment,journalist,Related,,1.0
6256,dhakatimes24.com,2018-09-19 20:24:18,Politics,আওয়ামী লীগের সাধারণ সম্পাদক,Related,,1.0
6257,ittefaq.com.bd,2018-09-19 19:15:04,National,দুর্নীতি দমন কমিশন,Related,,1.0
6258,bangla.bdnews24.com,2018-09-20 11:49:25,Finance,"মডার্ন পাইলন ইন্ডাস্ট্রিজের ব্যবস্থাপনা পরিচালক ,শিল্পমন্ত্রী",Related,,1.0
6259,jagonews24.com,2018-09-19 21:24:19,National,reporter,Related,,1.0
6261,bd24live.com,2018-09-20 16:39:42,National,Reporter,Related,,1.0
6264,mzamin.com,2018-09-20 23:16:32,Miscellaneous,journalist,Related,,1.0
6268,bd-pratidin.com,2018-09-22 13:42:16,International,বাংলাদেশ দূতাবাস,Related,,1.0
6269,independent24.com,2018-09-20 08:25:14,Sports,reporter,Related,,1.0
6271,bangla.thereport24.com,2018-09-22 01:03:53,National,প্রধানমন্ত্রীর কার্যালয় থেকে জারিকৃত এক পরিপত্রে,Related,,1.0
6274,banglanews24.com,2018-09-20 00:07:30,Entertainment,Reporter,Related,,1.0
6276,banglatribune.com,2018-09-20 03:38:13,Education,Reporter,Related,,1.0
6277,prothomalo.com,2018-09-19 19:37:39,National,সরকার দলীয় সাংসদ ফারুক খান,Related,,1.0
6279,kalerkantho.com,2018-09-19 17:51:30,International,ইউনিয়ন পরিষদের চেয়ারম্যান আমজাদ হোসেন,Related,,1.0
6281,dailyjanakantha.com,2018-09-20 13:01:01,National,পুলিশ,Related,,1.0
6283,bd-pratidin.com,2018-09-20 13:42:02,Sports,দ্য ইন্ডিপেন্ডেন্ট,Related,,1.0
6284,bangla.bdnews24.com,2018-09-19 23:49:28,National,সদরঘাট থানার ওসি,Related,,1.0
6285,banglanews24.com,2018-09-19 21:06:13,National,স্বরাষ্ট্র মন্ত্রণালয়ের জন নিরাপত্তা বিভাগের সচিব,Related,,1.0
6289,mzamin.com,2018-09-19 19:04:23,International,বিবিসি,Related,,1.0
6290,channelionline.com,2018-09-19 20:26:36,Education,"WOC, English Olympiad",Related,,1.0
6291,banglanews24.com,2018-09-19 19:57:15,National,স্থানীয় ইউপি চেয়ারম্যান,Related,,1.0
6292,independent24.com,2018-09-21 11:27:04,National,পুলিশ,Related,,1.0
6293,dailyjanakantha.com,2018-09-20 11:13:16,National,পুলিশ তদন্ত কেন্দ্রের উপ-পরিদর্শক (এসআই),Related,,1.0
6294,independent24.com,2018-09-24 08:25:02,Miscellaneous,reporter,Related,,1.0
6295,independent24.com,2018-09-23 17:26:48,National,reporter,Related,,1.0
6296,independent24.com,2018-09-23 22:20:59,International,Not Found,Related,,1.0
6297,bd24live.com,2018-09-19 20:16:23,National,Reporter,Related,,1.0
6299,dhakatimes24.com,2018-09-20 10:47:32,Sports,reporter,Related,,1.0
6300,independent24.com,2018-09-21 11:27:04,Politics,আদালত,Related,,1.0
6301,samakal.com,2018-09-23 11:26:48,National,হিজলার ইউএনও,Related,,1.0
6302,bangla.thereport24.com,2018-09-22 13:41:23,Crime,খালেদা জিয়ার আইনজীবী,Related,,1.0
6303,channelionline.com,2018-09-21 09:37:50,National,মার্কিন প্রতিবেদন,Related,,1.0
6304,independent24.com,2018-09-23 18:07:01,Sports,reporter,Related,,1.0
6305,bangla.bdnews24.com,2018-09-20 03:25:27,National,দুদকের জনসংযোগ কর্মকর্তা,Related,,1.0
6306,dhakatimes24.com,2018-09-20 09:34:48,National,পুলিশ সুপার,Related,,1.0
6307,ittefaq.com.bd,2018-09-20 00:39:48,National,স্পিকার,Related,,1.0
6308,channelionline.com,2018-09-20 09:01:03,National,সংসদের,Related,,1.0
6309,prothomalo.com,2018-09-19 22:37:35,International,পাকিস্তানি সংবাদমাধ্যম জিও নিউজ,Related,,1.0
6310,channelionline.com,2018-09-20 22:52:09,Technology,বাংলালিংক-অ্যাক্টিং চিফ কমার্শিয়াল অফিসার,Related,,1.0
6311,banglatribune.com,2018-09-19 19:16:05,Miscellaneous,"দুদকের জনসংযোগ কর্মকর্তা,দুদকের মহাপরিচালক (প্রশাসন)",Related,,1.0
6312,bangla.thereport24.com,2018-09-20 12:29:26,International,"মালয়েশিয়ার সংবাদমাধ্যম দ্য স্টার, সেলাঙ্গর জেলার পুলিশ প্রধান",Related,,1.0
6313,banglatribune.com,2018-09-20 00:05:20,Entertainment,নাগরিক টিভির অনুষ্ঠান বিভাগের প্রধান,Related,,1.0
6314,dailynayadiganta.com,2018-09-19 17:52:38,National,reporter,Related,,1.0
6315,jagonews24.com,2018-09-19 14:22:00,Education,reporter,Related,,1.0
6316,bd24live.com,2018-09-19 18:27:55,National,Reporter,Related,,1.0
6318,mzamin.com,2018-09-22 23:53:06,Miscellaneous,Journalism,Related,,1.0
6319,independent24.com,2018-09-20 22:15:57,National,reporter,Related,,1.0
6320,mzamin.com,2018-09-19 22:05:55,National,অনলাইন এশিয়ান এইজ,Related,,1.0
6323,mzamin.com,2018-09-21 09:28:09,National,যুক্তরাষ্ট্রের সন্ত্রাসবাদ বিষয়ক বার্ষিক প্রতিবেদন,Related,,1.0
6324,bangla.bdnews24.com,2018-09-20 13:37:24,Finance,Not Found,Related,,1.0
6326,kalerkantho.com,2018-09-20 14:49:58,International,বিবিসি,Related,,1.0
6327,jagonews24.com,2018-09-19 14:37:00,International,ওআইসি,Related,,1.0
6328,kalerkantho.com,2018-09-19 23:50:02,National,Journalist,Related,,1.0
6329,bd-pratidin.com,2018-09-22 08:16:59,International,Not Found,Related,,1.0
6330,dailynayadiganta.com,2018-09-20 00:26:57,Miscellaneous,ছাত্রশিবির,Related,,1.0
6333,bd24live.com,2018-09-20 08:15:03,National,বিরোধী দলীয় কয়েকজন এমপি,Related,,1.0
6334,mzamin.com,2018-09-19 17:55:59,International,Journalist,Related,,1.0
6335,mzamin.com,2018-09-21 14:16:02,National,Journalist,Related,,1.0
6337,kalerkantho.com,2018-09-20 13:37:59,International,টাইমস অব ইন্ডিয়া,Related,,1.0
6338,dailynayadiganta.com,2018-09-20 15:27:53,National,কোটালীপাড়া থানার ওসি,Related,,1.0
6339,kalerkantho.com,2018-09-20 04:01:35,National,জাতীয় সংসদ,Related,,1.0
6340,independent24.com,2018-09-24 07:48:27,National,reporter,Related,,1.0
6344,rtnn.net,2018-09-23 11:23:11,International,ব্রেইটবার্ট নিউজ,Related,,1.0
6345,dailynayadiganta.com,2018-09-19 17:52:43,National,আদমদীঘি থানার ওসি,Related,,1.0
6346,channelionline.com,2018-09-21 16:13:34,Sports,Not Found,Related,,1.0
6348,kalerkantho.com,2018-09-19 23:50:06,Sports,Journalist,Related,,1.0
6349,independent24.com,2018-09-20 21:03:25,National,reporter,Related,,1.0
6350,mzamin.com,2018-09-22 23:53:10,Miscellaneous,সদর থানার ওসি,Related,,1.0
6352,mzamin.com,2018-09-23 18:28:50,Sports,reporter,Related,,1.0
6356,banglanews24.com,2018-09-19 22:20:30,National,বোয়ালখালী থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি),Related,,1.0
6359,channelionline.com,2018-09-20 07:48:16,Technology,সাংবাদিক জায়েদুল আহসান পিন্টু,Related,,1.0
6362,mzamin.com,2018-09-20 21:28:44,National,লুৎফা খাতুন,Related,,1.0
6363,prothomalo.com,2018-09-19 19:37:41,Sports,journalist,Related,,1.0
6364,kalerkantho.com,2018-09-20 08:49:41,International,ব্রাহ্মণপাড়া থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি),Related,,1.0
6365,kalerkantho.com,2018-09-19 19:02:04,International,বিআইডব্লিউটিসির পাটুরিয়া ঘাটের মধুমতি ভাসমান কারখানার নির্বাহী প্রকৌশলী মো. এনামুল হক,Related,,1.0
6369,dailynayadiganta.com,2018-09-19 21:26:39,Politics,প্রধানমন্ত্রী,Related,,1.0
6371,mzamin.com,2018-09-23 21:29:30,National,হরিণটানা থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি),Related,,1.0
6373,dailyjanakantha.com,2018-09-21 11:49:08,Technology,রয়টার্স,Related,,1.0
6374,jagonews24.com,2018-09-20 15:24:31,Entertainment,প্রধানমন্ত্রীর কার্যালয়,Related,,1.0
6375,dailyjanakantha.com,2018-09-20 16:01:11,International,Not Found,Related,,1.0
6376,channelionline.com,2018-09-21 10:49:29,Sports,reporter,Related,,1.0
6377,independent24.com,2018-09-22 10:13:51,International,জ্যাক মা,Related,,1.0
6379,prothomalo.com,2018-09-20 02:49:20,Sports,Journalist,Related,,1.0
6380,dailynayadiganta.com,2018-09-19 20:50:44,Sports,reporter,Related,,1.0
6383,samakal.com,2018-09-22 21:04:59,National,স্কুলের সভাপতি,Related,,1.0
6384,bangla.thereport24.com,2018-09-20 13:05:31,National,রংপুর র‌্যাব- ১৩ মিডিয়া অফিসার,Related,,1.0
6386,kalerkantho.com,2018-09-19 19:02:18,International,Journalist,Related,,1.0
6387,channelionline.com,2018-09-19 18:15:35,Technology,নির্মাতা,Unrelated,,1.0
6388,samakal.com,2018-09-23 12:07:31,National,কোটচাদপুর থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি),Related,,1.0
6389,samakal.com,2018-09-21 15:01:40,National,নানিয়ারচর থানার উপপরিদর্শক (এসআই),Related,,1.0
6390,kalerkantho.com,2018-09-19 20:14:16,Entertainment,সংবাদ সংস্থা আইএএনএস,Related,,1.0
6391,independent24.com,2018-09-24 07:12:05,National,আইনমন্ত্রী,Related,,1.0
6392,banglatribune.com,2018-09-19 20:31:09,Miscellaneous,ডিএমপির জনসংযোগ ও গণমাধ্যম শাখা,Related,,1.0
6393,dailyjanakantha.com,2018-09-19 17:49:19,Sports,reporter,Related,,1.0
6394,bd24live.com,2018-09-20 11:51:53,National,সানি লিওন,Related,,1.0
6396,independent24.com,2018-09-24 11:31:47,National,reporter,Related,,1.0
6398,kalerkantho.com,2018-09-19 20:49:54,International,ক্ষ্মীপুর সদর থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি) মো. লোকমান হোসেন,Related,,1.0
6399,kalerkantho.com,2018-09-20 16:02:25,Entertainment,জিনিউজ,Related,,1.0
6400,ittefaq.com.bd,2018-09-20 01:13:43,National,reporter,Related,,1.0
6401,dailyjanakantha.com,2018-09-21 13:01:16,National,ময়মনসিংহ রেলওয়ে স্টেশনের সুপারিনটেনডেন্ট,Related,,1.0
6402,dailyjanakantha.com,2018-09-20 19:01:15,National,দিনাজপুর ক্যাম্পের অধিনায়ক,Related,,1.0
6403,mzamin.com,2018-09-25 23:40:06,Entertainment,সর্বভারতীয় সংবাদমাধ্যমে,Related,,1.0
6404,banglanews24.com,2018-09-20 06:04:18,Crime,"বিচারক,রাষ্ট্রপক্ষের প্রধান প্রসিকিউটর,আসামিপক্ষের আইনজীবী",Related,,1.0
6405,mzamin.com,2018-09-19 22:05:53,Miscellaneous,ঘাটাইল থানার অফিসার্স ইনচার্জ মাকছুদুল আলম,Related,,1.0
6407,bd-pratidin.com,2018-09-20 10:06:14,Sports,reporter,Related,,1.0
6408,mzamin.com,2018-09-25 13:40:18,International,আন্তর্জাতিক মানবাধিকার বিষয়ক সংগঠন হিউম্যান রাইটস ওয়াচ,Related,,1.0
6409,bangla.bdnews24.com,2018-09-20 13:01:12,Sports,Reporter,Related,,1.0
6410,mzamin.com,2018-09-26 09:14:27,National,reporter,Related,,1.0
6411,prothomalo.com,2018-09-20 22:37:52,National,বিরোধী দলীয় নেতা,Related,,1.0
6412,dailyjanakantha.com,2018-09-19 19:37:13,National,reporter,Related,,1.0
6414,bd-pratidin.com,2018-09-20 11:53:58,National,reporter,Related,,1.0
6415,kalerkantho.com,2018-09-20 10:38:03,International,Not Found,Related,,1.0
6416,independent24.com,2018-09-23 11:27:46,International,ইরানের রাষ্ট্রীয় সংবাদ মাধ্যম,Related,,1.0
6417,prothomalo.com,2018-09-20 22:01:50,National,সংবাদ বিজ্ঞপ্তিতে,Related,,1.0
6418,banglanews24.com,2018-09-19 21:06:17,National,জেলা মুক্তিযোদ্ধা কমান্ডার,Related,,1.0
6419,bangla.bdnews24.com,2018-09-19 17:50:34,Technology,Not found,Related,,1.0
6420,bd-pratidin.com,2018-09-21 20:17:52,National,Not Found,Related,,1.0
6423,independent24.com,2018-09-21 14:26:51,National,রাষ্ট্রপক্ষের আইনজীবী,Related,,1.0
6425,banglanews24.com,2018-09-19 18:40:54,National,"স্থানীয় চর কালকিনি ইউনিয়নের চেয়ারম্যান ,ইউনিয়ন  যুবলীগের সহ-সভাপতি",Related,,1.0
6426,bangla.thereport24.com,2018-09-19 22:06:33,National,টেকনাফ-২ বিজিবি ব্যাটালিয়নের অধিনায়ক,Related,,1.0
6427,rtnn.net,2018-09-23 10:46:32,Entertainment,reporter,Related,,1.0
6428,banglatribune.com,2018-09-19 21:40:28,International,আল-জাজিরা,Related,,1.0
6429,mzamin.com,2018-09-25 22:28:46,Editorial,নাজমুল হোসেন প্রকৌশলী ও লেখক,Related,,1.0
6430,dailyjanakantha.com,2018-09-20 20:49:01,National,Not Found,Related,,1.0
